RegionId;Name;Red;Green;Blue;TerrainId
7020;7020;89;15;141;7
7021;7021;89;15;186;4
7022;7022;89;15;244;3
7023;7023;89;16;232;3
7024;7024;89;17;240;3
7025;7025;89;18;1;5
7026;7026;89;18;151;5
7027;7027;89;18;206;6
7028;7028;89;19;248;12
7029;7029;89;20;236;3
7030;7030;89;21;171;8
7031;7031;89;21;244;3
7032;7032;89;23;232;3
7033;7033;89;24;31;4
7034;7034;89;24;86;8
7035;7035;89;24;136;5
7036;7036;89;24;240;3
7037;7037;89;25;248;3
7038;7038;89;26;236;3
7039;7039;89;27;51;2
7040;7040;89;27;96;4
7041;7041;89;27;201;8
7042;7042;89;28;244;3
7043;7043;89;29;232;3
7044;7044;89;30;16;6
7045;7045;89;30;61;2
7046;7046;89;30;166;4
7047;7047;89;30;240;3
7048;7048;89;33;26;4
7049;7049;89;33;81;6
7050;7050;89;33;131;4
7051;7051;89;33;236;3
7052;7052;89;34;244;3
7053;7053;89;35;232;3
7054;7054;89;36;46;6
7055;7055;89;36;196;4
7056;7056;89;36;240;3
7057;7057;89;38;248;3
7058;7058;89;39;11;6
7059;7059;89;39;161;5
7060;7060;89;39;216;5
7061;7061;89;39;236;3
7062;7062;89;40;244;3
7063;7063;89;42;76;8
7064;7064;89;42;181;4
7065;7065;89;42;226;4
7066;7066;89;45;41;4
7067;7067;89;45;146;6
7068;7068;89;45;191;6
7069;7069;89;48;6;9
7070;7070;89;48;156;4
7071;7071;89;48;211;5
7072;7072;89;51;71;9
7073;7073;89;51;176;6
7074;7074;89;54;36;5
7075;7075;89;54;91;2
7076;7076;89;54;141;8
7077;7077;89;57;1;4
7078;7078;89;57;56;2
7079;7079;89;57;206;8
7080;7080;89;60;21;2
7081;7081;89;60;66;4
7082;7082;89;60;171;8
7083;7083;89;63;31;2
7084;7084;89;63;86;5
7085;7085;89;63;136;4
7086;7086;89;66;51;6
7087;7087;89;66;201;4
7088;7088;89;69;16;2
7089;7089;89;69;166;5
7090;7090;89;69;221;6
7091;7091;89;72;81;5
7092;7092;89;72;131;5
7093;7093;89;72;186;2
7094;7094;89;75;46;2
7095;7095;89;75;151;5
7096;7096;89;75;196;4
7097;7097;89;78;11;9
7098;7098;89;78;161;4
7099;7099;89;78;216;6
7100;7100;89;81;76;4
7101;7101;89;81;181;9
7102;7102;89;84;41;4
7103;7103;89;84;96;6
7104;7104;89;84;146;5
7105;7105;89;87;6;4
7106;7106;89;87;61;6
7107;7107;89;87;211;5
7108;7108;89;90;26;4
7109;7109;89;90;71;5
7110;7110;89;90;176;9
7111;7111;89;93;36;4
7112;7112;89;93;91;5
7113;7113;89;93;141;4
7114;7114;89;96;1;5
7115;7115;89;96;56;5
7116;7116;89;96;206;6
7117;7117;89;99;21;8
7118;7118;89;99;171;5
7119;7119;89;99;226;6
7120;7120;89;102;86;5
7121;7121;89;102;136;4
7122;7122;89;102;191;4
7123;7123;89;105;51;5
7124;7124;89;105;156;5
7125;7125;89;105;201;9
7126;7126;89;108;16;5
7127;7127;89;108;166;5
7128;7128;89;108;221;5
7129;7129;89;111;81;5
7130;7130;89;111;131;4
7131;7131;89;111;186;6
7132;7132;89;114;46;6
7133;7133;89;114;151;5
7134;7134;89;117;11;5
7135;7135;89;117;66;5
7136;7136;89;117;216;8
7137;7137;89;120;31;9
7138;7138;89;120;76;5
7139;7139;89;120;181;6
7140;7140;89;123;41;8
7141;7141;89;123;96;5
7142;7142;89;123;146;5
7143;7143;89;126;6;6
7144;7144;89;126;61;8
7145;7145;89;126;211;4
7146;7146;89;129;26;4
7147;7147;89;129;176;4
7148;7148;89;132;91;8
7149;7149;89;132;141;4
7150;7150;89;132;196;5
7151;7151;89;135;56;6
7152;7152;89;135;161;4
7153;7153;89;135;206;4
7154;7154;89;138;21;8
7155;7155;89;138;171;5
7156;7156;89;138;226;8
7157;7157;89;141;86;4
7158;7158;89;141;136;4
7159;7159;89;141;191;5
7160;7160;89;144;51;4
7161;7161;89;144;156;2
7162;7162;89;147;16;5
7163;7163;89;147;71;4
7164;7164;89;147;221;5
7165;7165;89;150;36;5
7166;7166;89;150;81;6
7167;7167;89;150;186;5
7168;7168;89;153;1;4
7169;7169;89;153;46;9
7170;7170;89;153;151;6
7171;7171;89;156;11;4
7172;7172;89;156;66;2
7173;7173;89;156;216;6
7174;7174;89;159;31;6
7175;7175;89;159;181;5
7176;7176;89;162;96;8
7177;7177;89;162;201;5
7178;7178;89;165;61;4
7179;7179;89;165;166;2
7180;7180;89;165;211;4
7181;7181;89;168;26;5
7182;7182;89;168;131;6
7183;7183;89;168;176;9
7184;7184;89;171;91;8
7185;7185;89;171;141;7
7186;7186;89;171;196;5
7187;7187;89;174;56;4
7188;7188;89;174;161;8
7189;7189;89;177;21;4
7190;7190;89;177;76;6
7191;7191;89;177;226;9
7192;7192;89;180;41;6
7193;7193;89;180;86;4
7194;7194;89;180;191;8
7195;7195;89;183;6;5
7196;7196;89;183;51;6
7197;7197;89;183;156;4
7198;7198;89;186;16;4
7199;7199;89;186;71;2
7200;7200;89;186;221;5
7201;7201;89;189;36;6
7202;7202;89;189;186;7
7203;7203;89;192;1;6
7204;7204;89;192;151;5
7205;7205;89;192;206;2
7206;7206;89;195;66;8
7207;7207;89;195;171;5
7208;7208;89;195;216;5
7209;7209;89;198;31;5
7210;7210;89;198;136;5
7211;7211;89;198;181;6
7212;7212;89;201;96;4
7213;7213;89;201;146;4
7214;7214;89;201;201;5
7215;7215;89;204;61;4
7216;7216;89;204;166;8
7217;7217;89;207;26;4
7218;7218;89;207;81;2
7219;7219;89;207;131;10
7220;7220;89;210;46;4
7221;7221;89;210;91;5
7222;7222;89;210;196;2
7223;7223;90;0;66;6
7224;7224;90;0;171;6
7225;7225;90;0;216;10
7226;7226;90;0;232;3
7227;7227;90;3;31;10
7228;7228;90;3;136;2
7229;7229;90;3;181;2
7230;7230;90;4;248;3
7231;7231;90;6;96;10
7232;7232;90;6;146;6
7233;7233;90;6;201;5
7234;7234;90;6;236;3
7235;7235;90;8;244;3
7236;7236;90;9;61;6
7237;7237;90;9;166;5
7238;7238;90;12;26;2
7239;7239;90;12;81;5
7240;7240;90;12;131;5
7241;7241;90;12;232;3
7242;7242;90;14;240;3
7243;7243;90;15;46;8
7244;7244;90;15;91;6
7245;7245;90;15;196;5
7246;7246;90;15;248;3
7247;7247;90;16;236;3
7248;7248;90;17;244;3
7249;7249;90;18;11;4
7250;7250;90;18;56;5
7251;7251;90;18;161;10
7252;7252;90;19;232;11
7253;7253;90;20;240;3
7254;7254;90;21;21;7
7255;7255;90;21;76;6
7256;7256;90;21;226;5
7257;7257;90;21;248;3
7258;7258;90;23;236;3
7259;7259;90;24;41;2
7260;7260;90;24;191;4
7261;7261;90;24;244;3
7262;7262;90;25;232;3
7263;7263;90;26;240;3
7264;7264;90;27;6;5
7265;7265;90;27;156;6
7266;7266;90;27;211;5
7267;7267;90;28;248;3
7268;7268;90;29;236;3
7269;7269;90;30;71;6
7270;7270;90;30;176;8
7271;7271;90;30;221;6
7272;7272;90;30;244;3
7273;7273;90;33;36;6
7274;7274;90;33;141;5
7275;7275;90;33;186;6
7276;7276;90;33;240;3
7277;7277;90;34;248;3
7278;7278;90;35;236;3
7279;7279;90;36;1;6
7280;7280;90;36;151;4
7281;7281;90;36;206;5
7282;7282;90;36;244;3
7283;7283;90;38;232;3
7284;7284;90;39;66;6
7285;7285;90;39;171;5
7286;7286;90;39;240;3
7287;7287;90;40;248;3
7288;7288;90;42;31;6
7289;7289;90;42;86;4
7290;7290;90;42;136;5
7291;7291;90;45;51;5
7292;7292;90;45;96;4
7293;7293;90;45;201;5
7294;7294;90;48;16;6
7295;7295;90;48;61;10
7296;7296;90;48;166;10
7297;7297;90;51;26;5
7298;7298;90;51;81;5
7299;7299;90;51;131;4
7300;7300;90;54;46;6
7301;7301;90;54;196;5
7302;7302;90;57;11;5
7303;7303;90;57;161;5
7304;7304;90;57;216;2
7305;7305;90;60;76;10
7306;7306;90;60;181;5
7307;7307;90;60;226;5
7308;7308;90;63;41;6
7309;7309;90;63;146;6
7310;7310;90;63;191;5
7311;7311;90;66;6;10
7312;7312;90;66;156;4
7313;7313;90;66;211;5
7314;7314;90;69;71;6
7315;7315;90;69;176;9
7316;7316;90;72;36;6
7317;7317;90;72;91;5
7318;7318;90;72;141;2
7319;7319;90;75;1;5
7320;7320;90;75;56;6
7321;7321;90;75;206;5
7322;7322;90;78;21;8
7323;7323;90;78;66;5
7324;7324;90;78;171;5
7325;7325;90;81;31;10
7326;7326;90;81;86;5
7327;7327;90;81;136;10
7328;7328;90;84;51;5
7329;7329;90;84;201;4
7330;7330;90;87;16;2
7331;7331;90;87;166;5
7332;7332;90;87;221;8
7333;7333;90;90;81;10
7334;7334;90;90;131;4
7335;7335;90;90;186;8
7336;7336;90;93;46;6
7337;7337;90;93;151;8
7338;7338;90;93;196;5
7339;7339;90;96;11;10
7340;7340;90;96;161;5
7341;7341;90;96;216;5
7342;7342;90;99;76;4
7343;7343;90;99;181;2
7344;7344;90;102;41;4
7345;7345;90;102;96;5
7346;7346;90;102;146;5
7347;7347;90;105;6;2
7348;7348;90;105;61;2
7349;7349;90;105;211;6
7350;7350;90;108;26;5
7351;7351;90;108;71;5
7352;7352;90;108;176;10
7353;7353;90;111;36;5
7354;7354;90;111;91;8
7355;7355;90;111;141;10
7356;7356;90;114;1;6
7357;7357;90;114;56;5
7358;7358;90;114;206;10
7359;7359;90;117;21;2
7360;7360;90;117;171;4
7361;7361;90;117;226;2
7362;7362;90;120;86;6
7363;7363;90;120;136;5
7364;7364;90;120;191;5
7365;7365;90;123;51;6
7366;7366;90;123;156;2
7367;7367;90;123;201;5
7368;7368;90;126;16;6
7369;7369;90;126;166;5
7370;7370;90;126;221;5
7371;7371;90;129;81;10
7372;7372;90;129;131;6
7373;7373;90;129;186;6
7374;7374;90;132;46;6
7375;7375;90;132;151;9
7376;7376;90;135;11;5
7377;7377;90;135;66;6
7378;7378;90;135;216;6
7379;7379;90;138;31;4
7380;7380;90;138;76;4
7381;7381;90;138;181;9
7382;7382;90;141;41;7
7383;7383;90;141;96;5
7384;7384;90;141;146;5
7385;7385;90;144;6;10
7386;7386;90;144;61;2
7387;7387;90;144;211;10
7388;7388;90;147;26;5
7389;7389;90;147;176;5
7390;7390;90;150;91;5
7391;7391;90;150;141;6
7392;7392;90;150;196;8
7393;7393;90;153;56;5
7394;7394;90;153;161;4
7395;7395;90;153;206;2
7396;7396;90;156;21;5
7397;7397;90;156;171;8
7398;7398;90;156;226;6
7399;7399;90;159;86;10
7400;7400;90;159;136;4
7401;7401;90;159;191;5
7402;7402;90;162;51;6
7403;7403;90;162;156;5
7404;7404;90;165;16;4
7405;7405;90;165;71;8
7406;7406;90;165;221;4
7407;7407;90;168;36;5
7408;7408;90;168;81;9
7409;7409;90;168;186;6
7410;7410;90;171;1;8
7411;7411;90;171;46;5
7412;7412;90;171;151;10
7413;7413;90;174;11;10
7414;7414;90;174;66;6
7415;7415;90;174;216;4
7416;7416;90;177;31;2
7417;7417;90;177;181;5
7418;7418;90;180;96;2
7419;7419;90;180;146;5
7420;7420;90;180;201;2
7421;7421;90;183;61;6
7422;7422;90;183;166;5
7423;7423;90;183;211;10
7424;7424;90;186;26;6
7425;7425;90;186;131;8
7426;7426;90;186;176;2
7427;7427;90;189;91;10
7428;7428;90;189;141;2
7429;7429;90;189;196;5
7430;7430;90;192;56;5
7431;7431;90;192;161;5
7432;7432;90;195;21;10
7433;7433;90;195;76;4
7434;7434;90;195;226;5
7435;7435;90;198;41;2
7436;7436;90;198;86;5
7437;7437;90;198;191;10
7438;7438;90;201;6;5
7439;7439;90;201;51;10
7440;7440;90;201;156;6
7441;7441;90;204;16;6
7442;7442;90;204;71;6
7443;7443;90;204;221;10
7444;7444;90;207;36;2
7445;7445;90;207;186;10
7446;7446;90;210;1;6
7447;7447;90;210;151;5
7448;7448;90;210;206;8
7449;7449;91;0;21;4
7450;7450;91;0;76;4
7451;7451;91;0;226;5
7452;7452;91;0;236;3
7453;7453;91;3;41;2
7454;7454;91;3;86;6
7455;7455;91;3;191;6
7456;7456;91;4;232;3
7457;7457;91;6;6;2
7458;7458;91;6;51;5
7459;7459;91;6;156;5
7460;7460;91;6;240;3
7461;7461;91;8;248;3
7462;7462;91;9;16;5
7463;7463;91;9;71;10
7464;7464;91;9;221;4
7465;7465;91;12;36;2
7466;7466;91;12;186;6
7467;7467;91;12;236;3
7468;7468;91;14;244;3
7469;7469;91;15;1;2
7470;7470;91;15;151;6
7471;7471;91;15;206;4
7472;7472;91;15;232;3
7473;7473;91;16;240;3
7474;7474;91;17;248;3
7475;7475;91;18;66;5
7476;7476;91;18;171;5
7477;7477;91;18;216;8
7478;7478;91;19;236;11
7479;7479;91;20;244;3
7480;7480;91;21;31;2
7481;7481;91;21;136;2
7482;7482;91;21;181;2
7483;7483;91;21;232;3
7484;7484;91;23;240;3
7485;7485;91;24;96;2
7486;7486;91;24;146;8
7487;7487;91;24;201;10
7488;7488;91;24;248;3
7489;7489;91;25;236;3
7490;7490;91;26;244;3
7491;7491;91;27;61;6
7492;7492;91;27;166;2
7493;7493;91;28;232;3
7494;7494;91;29;240;3
7495;7495;91;30;26;4
7496;7496;91;30;81;6
7497;7497;91;30;131;6
7498;7498;91;30;248;3
7499;7499;91;31;236;3
7500;7500;91;33;46;5
7501;7501;91;33;91;8
7502;7502;91;33;196;5
7503;7503;91;33;244;3
7504;7504;91;34;232;3
7505;7505;91;35;240;3
7506;7506;91;36;11;2
7507;7507;91;36;56;8
7508;7508;91;36;161;5
7509;7509;91;36;248;3
7510;7510;91;38;236;3
7511;7511;91;39;21;8
7512;7512;91;39;76;10
7513;7513;91;39;226;8
7514;7514;91;39;244;3
7515;7515;91;40;232;3
7516;7516;91;42;41;2
7517;7517;91;42;191;4
7518;7518;91;45;6;6
7519;7519;91;45;156;6
7520;7520;91;45;211;5
7521;7521;91;48;71;5
7522;7522;91;48;176;2
7523;7523;91;48;221;2
7524;7524;91;51;36;2
7525;7525;91;51;141;2
7526;7526;91;51;186;5
7527;7527;91;54;1;5
7528;7528;91;54;151;4
7529;7529;91;54;206;10
7530;7530;91;57;66;6
7531;7531;91;57;171;2
7532;7532;91;60;31;4
7533;7533;91;60;86;5
7534;7534;91;60;136;5
7535;7535;91;63;51;2
7536;7536;91;63;96;5
7537;7537;91;63;201;5
7538;7538;91;66;16;2
7539;7539;91;66;61;5
7540;7540;91;66;166;5
7541;7541;91;69;26;8
7542;7542;91;69;81;5
7543;7543;91;69;131;2
7544;7544;91;72;46;2
7545;7545;91;72;196;6
7546;7546;91;75;11;4
7547;7547;91;75;161;2
7548;7548;91;75;216;2
7549;7549;91;78;76;6
7550;7550;91;78;181;4
7551;7551;91;78;226;5
7552;7552;91;81;41;7
7553;7553;91;81;146;4
7554;7554;91;81;191;6
7555;7555;91;84;6;2
7556;7556;91;84;156;8
7557;7557;91;84;211;10
7558;7558;91;87;71;6
7559;7559;91;87;176;4
7560;7560;91;90;36;8
7561;7561;91;90;91;4
7562;7562;91;90;141;4
7563;7563;91;93;1;8
7564;7564;91;93;56;9
7565;7565;91;93;206;5
7566;7566;91;96;21;6
7567;7567;91;96;66;5
7568;7568;91;96;171;5
7569;7569;91;99;31;5
7570;7570;91;99;86;6
7571;7571;91;99;136;4
7572;7572;91;102;51;5
7573;7573;91;102;201;6
7574;7574;91;105;16;5
7575;7575;91;105;166;5
7576;7576;91;105;221;6
7577;7577;91;108;81;5
7578;7578;91;108;131;5
7579;7579;91;108;186;5
7580;7580;91;111;46;5
7581;7581;91;111;151;2
7582;7582;91;111;196;4
7583;7583;91;114;11;5
7584;7584;91;114;161;8
7585;7585;91;114;216;6
7586;7586;91;117;76;5
7587;7587;91;117;181;4
7588;7588;91;120;41;2
7589;7589;91;120;96;4
7590;7590;91;120;146;4
7591;7591;91;123;6;4
7592;7592;91;123;61;4
7593;7593;91;123;211;5
7594;7594;91;126;26;4
7595;7595;91;126;71;4
7596;7596;91;126;176;2
7597;7597;91;129;36;8
7598;7598;91;129;91;6
7599;7599;91;129;141;2
7600;7600;91;132;1;8
7601;7601;91;132;56;2
7602;7602;91;132;206;6
7603;7603;91;135;21;4
7604;7604;91;135;171;6
7605;7605;91;135;226;8
7606;7606;91;138;86;6
7607;7607;91;138;136;4
7608;7608;91;138;191;5
7609;7609;91;141;51;4
7610;7610;91;141;156;5
7611;7611;91;141;201;5
7612;7612;91;144;16;5
7613;7613;91;144;166;4
7614;7614;91;144;221;10
7615;7615;91;147;81;5
7616;7616;91;147;131;2
7617;7617;91;147;186;5
7618;7618;91;150;46;8
7619;7619;91;150;151;2
7620;7620;91;153;11;6
7621;7621;91;153;66;5
7622;7622;91;153;216;5
7623;7623;91;156;31;8
7624;7624;91;156;76;4
7625;7625;91;156;181;5
7626;7626;91;159;41;5
7627;7627;91;159;96;10
7628;7628;91;159;146;2
7629;7629;91;162;6;4
7630;7630;91;162;61;10
7631;7631;91;162;211;4
7632;7632;91;165;26;4
7633;7633;91;165;176;2
7634;7634;91;168;91;2
7635;7635;91;168;141;8
7636;7636;91;168;196;2
7637;7637;91;171;56;2
7638;7638;91;171;161;5
7639;7639;91;171;206;8
7640;7640;91;174;21;5
7641;7641;91;174;171;8
7642;7642;91;174;226;4
7643;7643;91;177;86;6
7644;7644;91;177;136;2
7645;7645;91;177;191;2
7646;7646;91;180;51;6
7647;7647;91;180;156;6
7648;7648;91;183;16;5
7649;7649;91;183;71;5
7650;7650;91;183;221;2
7651;7651;91;186;36;2
7652;7652;91;186;81;5
7653;7653;91;186;186;2
7654;7654;91;189;1;6
7655;7655;91;189;46;2
7656;7656;91;189;151;4
7657;7657;91;192;11;8
7658;7658;91;192;66;6
7659;7659;91;192;216;8
7660;7660;91;195;31;5
7661;7661;91;195;181;9
7662;7662;91;198;96;5
7663;7663;91;198;146;4
7664;7664;91;198;201;6
7665;7665;91;201;61;5
7666;7666;91;201;166;2
7667;7667;91;201;211;6
7668;7668;91;204;26;2
7669;7669;91;204;131;2
7670;7670;91;204;176;5
7671;7671;91;207;91;8
7672;7672;91;207;141;5
7673;7673;91;207;196;10
7674;7674;91;210;56;6
7675;7675;91;210;161;6
7676;7676;92;0;31;2
7677;7677;92;0;181;6
7678;7678;92;0;240;3
7679;7679;92;2;248;3
7680;7680;92;3;96;4
7681;7681;92;3;146;5
7682;7682;92;3;201;8
7683;7683;92;6;61;2
7684;7684;92;6;166;6
7685;7685;92;6;211;2
7686;7686;92;6;244;3
7687;7687;92;9;26;5
7688;7688;92;9;131;6
7689;7689;92;9;176;7
7690;7690;92;10;232;3
7691;7691;92;12;91;2
7692;7692;92;12;141;2
7693;7693;92;12;196;4
7694;7694;92;12;240;3
7695;7695;92;14;248;3
7696;7696;92;15;56;2
7697;7697;92;15;161;5
7698;7698;92;15;236;3
7699;7699;92;16;244;3
7700;7700;92;17;232;3
7701;7701;92;18;21;2
7702;7702;92;18;76;8
7703;7703;92;18;226;4
7704;7704;92;19;240;12
7705;7705;92;20;248;3
7706;7706;92;21;41;8
7707;7707;92;21;86;2
7708;7708;92;21;191;2
7709;7709;92;21;236;3
7710;7710;92;23;244;3
7711;7711;92;24;6;8
7712;7712;92;24;51;2
7713;7713;92;24;156;2
7714;7714;92;24;232;3
7715;7715;92;25;240;3
7716;7716;92;27;16;10
7717;7717;92;27;71;2
7718;7718;92;27;221;4
7719;7719;92;28;236;3
7720;7720;92;29;244;3
7721;7721;92;30;36;8
7722;7722;92;30;186;2
7723;7723;92;30;232;3
7724;7724;92;31;240;3
7725;7725;92;33;1;2
7726;7726;92;33;151;2
7727;7727;92;33;206;4
7728;7728;92;33;248;3
7729;7729;92;34;236;3
7730;7730;92;35;244;3
7731;7731;92;36;66;2
7732;7732;92;36;171;4
7733;7733;92;36;216;5
7734;7734;92;37;232;3
7735;7735;92;38;240;3
7736;7736;92;39;31;4
7737;7737;92;39;136;6
7738;7738;92;39;181;7
7739;7739;92;39;248;3
7740;7740;92;40;236;3
7741;7741;92;42;96;5
7742;7742;92;42;146;6
7743;7743;92;42;201;4
7744;7744;92;45;61;2
7745;7745;92;45;166;5
7746;7746;92;48;26;4
7747;7747;92;48;81;6
7748;7748;92;48;131;6
7749;7749;92;51;46;5
7750;7750;92;51;91;2
7751;7751;92;51;196;2
7752;7752;92;54;11;5
7753;7753;92;54;56;6
7754;7754;92;54;161;2
7755;7755;92;57;21;5
7756;7756;92;57;76;8
7757;7757;92;57;226;5
7758;7758;92;60;41;2
7759;7759;92;60;191;6
7760;7760;92;63;6;5
7761;7761;92;63;156;6
7762;7762;92;63;211;5
7763;7763;92;66;71;5
7764;7764;92;66;176;6
7765;7765;92;66;221;2
7766;7766;92;69;36;2
7767;7767;92;69;141;5
7768;7768;92;69;186;2
7769;7769;92;72;1;5
7770;7770;92;72;151;5
7771;7771;92;72;206;5
7772;7772;92;75;66;4
7773;7773;92;75;171;4
7774;7774;92;78;31;5
7775;7775;92;78;86;8
7776;7776;92;78;136;2
7777;7777;92;81;51;8
7778;7778;92;81;96;2
7779;7779;92;81;201;6
7780;7780;92;84;16;5
7781;7781;92;84;61;2
7782;7782;92;84;166;2
7783;7783;92;87;26;2
7784;7784;92;87;81;8
7785;7785;92;87;131;2
7786;7786;92;90;46;2
7787;7787;92;90;196;5
7788;7788;92;93;11;2
7789;7789;92;93;161;5
7790;7790;92;93;216;8
7791;7791;92;96;76;6
7792;7792;92;96;181;8
7793;7793;92;96;226;2
7794;7794;92;99;41;2
7795;7795;92;99;146;8
7796;7796;92;99;191;5
7797;7797;92;102;6;4
7798;7798;92;102;156;9
7799;7799;92;102;211;6
7800;7800;92;105;71;5
7801;7801;92;105;176;5
7802;7802;92;108;36;2
7803;7803;92;108;91;8
7804;7804;92;108;141;4
7805;7805;92;111;1;2
7806;7806;92;111;56;8
7807;7807;92;111;206;2
7808;7808;92;114;21;8
7809;7809;92;114;66;7
7810;7810;92;114;171;2
7811;7811;92;117;31;5
7812;7812;92;117;86;5
7813;7813;92;117;136;5
7814;7814;92;120;51;6
7815;7815;92;120;201;5
7816;7816;92;123;16;6
7817;7817;92;123;166;2
7818;7818;92;123;221;6
7819;7819;92;126;81;6
7820;7820;92;126;131;6
7821;7821;92;126;186;6
7822;7822;92;129;46;2
7823;7823;92;129;151;5
7824;7824;92;129;196;6
7825;7825;92;132;11;2
7826;7826;92;132;161;2
7827;7827;92;132;216;8
7828;7828;92;135;76;2
7829;7829;92;135;181;5
7830;7830;92;138;41;2
7831;7831;92;138;96;2
7832;7832;92;138;146;2
7833;7833;92;141;6;2
7834;7834;92;141;61;5
7835;7835;92;141;211;2
7836;7836;92;144;26;5
7837;7837;92;144;71;7
7838;7838;92;144;176;5
7839;7839;92;147;36;6
7840;7840;92;147;91;5
7841;7841;92;147;141;2
7842;7842;92;150;1;2
7843;7843;92;150;56;6
7844;7844;92;150;206;2
7845;7845;92;153;21;6
7846;7846;92;153;171;5
7847;7847;92;153;226;8
7848;7848;92;156;86;4
7849;7849;92;156;136;7
7850;7850;92;156;191;6
7851;7851;92;159;51;2
7852;7852;92;159;156;5
7853;7853;92;159;201;6
7854;7854;92;162;16;4
7855;7855;92;162;166;2
7856;7856;92;162;221;8
7857;7857;92;163;14;4
7858;7858;92;165;81;2
7859;7859;92;165;131;6
7860;7860;92;165;186;2
7861;7861;92;168;46;5
7862;7862;92;168;151;5
7863;7863;92;171;11;2
7864;7864;92;171;66;8
7865;7865;92;171;216;5
7866;7866;92;174;31;6
7867;7867;92;174;76;7
7868;7868;92;174;181;2
7869;7869;92;177;41;6
7870;7870;92;177;96;6
7871;7871;92;177;146;6
7872;7872;92;180;6;2
7873;7873;92;180;61;5
7874;7874;92;180;211;5
7875;7875;92;183;26;2
7876;7876;92;183;176;2
7877;7877;92;186;91;5
7878;7878;92;186;141;6
7879;7879;92;186;196;8
7880;7880;92;189;56;2
7881;7881;92;189;161;6
7882;7882;92;189;206;2
7883;7883;92;192;21;4
7884;7884;92;192;171;5
7885;7885;92;192;226;5
7886;7886;92;195;86;2
7887;7887;92;195;136;2
7888;7888;92;195;191;6
7889;7889;92;198;51;2
7890;7890;92;198;156;4
7891;7891;92;201;16;6
7892;7892;92;201;71;5
7893;7893;92;201;221;2
7894;7894;92;204;36;5
7895;7895;92;204;81;2
7896;7896;92;204;186;2
7897;7897;92;207;1;4
7898;7898;92;207;46;2
7899;7899;92;207;151;2
7900;7900;92;210;11;4
7901;7901;92;210;66;7
7902;7902;92;210;216;2
7903;7903;93;0;86;8
7904;7904;93;0;136;5
7905;7905;93;0;191;5
7906;7906;93;0;244;3
7907;7907;93;2;232;3
7908;7908;93;3;51;8
7909;7909;93;3;156;4
7910;7910;93;4;240;3
7911;7911;93;6;16;4
7912;7912;93;6;71;6
7913;7913;93;6;221;5
7914;7914;93;6;248;3
7915;7915;93;9;36;6
7916;7916;93;9;81;6
7917;7917;93;9;186;6
7918;7918;93;10;236;3
7919;7919;93;12;1;5
7920;7920;93;12;46;6
7921;7921;93;12;151;6
7922;7922;93;12;244;3
7923;7923;93;14;232;3
7924;7924;93;15;11;8
7925;7925;93;15;66;8
7926;7926;93;15;216;8
7927;7927;93;15;240;3
7928;7928;93;16;248;3
7929;7929;93;17;236;3
7930;7930;93;18;31;5
7931;7931;93;18;181;10
7932;7932;93;19;244;12
7933;7933;93;20;232;3
7934;7934;93;21;96;6
7935;7935;93;21;146;6
7936;7936;93;21;201;6
7937;7937;93;23;248;3
7938;7938;93;24;61;5
7939;7939;93;24;166;8
7940;7940;93;24;211;6
7941;7941;93;24;236;3
7942;7942;93;25;244;3
7943;7943;93;27;26;8
7944;7944;93;27;131;6
7945;7945;93;27;176;2
7946;7946;93;28;240;3
7947;7947;93;29;248;3
7948;7948;93;30;91;2
7949;7949;93;30;141;6
7950;7950;93;30;196;5
7951;7951;93;30;236;3
7952;7952;93;31;244;3
7953;7953;93;33;56;8
7954;7954;93;33;161;5
7955;7955;93;33;232;3
7956;7956;93;34;240;3
7957;7957;93;35;248;3
7958;7958;93;36;21;8
7959;7959;93;36;76;10
7960;7960;93;36;226;8
7961;7961;93;37;236;3
7962;7962;93;38;244;3
7963;7963;93;39;41;4
7964;7964;93;39;86;8
7965;7965;93;39;191;6
7966;7966;93;39;232;3
7967;7967;93;40;240;3
7968;7968;93;42;6;8
7969;7969;93;42;51;6
7970;7970;93;42;156;8
7971;7971;93;45;16;8
7972;7972;93;45;71;2
7973;7973;93;45;221;8
7974;7974;93;48;36;4
7975;7975;93;48;186;6
7976;7976;93;51;1;6
7977;7977;93;51;151;5
7978;7978;93;51;206;2
7979;7979;93;54;66;8
7980;7980;93;54;171;6
7981;7981;93;54;216;5
7982;7982;93;57;31;6
7983;7983;93;57;136;2
7984;7984;93;57;181;6
7985;7985;93;60;96;6
7986;7986;93;60;146;8
7987;7987;93;60;201;8
7988;7988;93;63;61;6
7989;7989;93;63;166;8
7990;7990;93;66;26;6
7991;7991;93;66;81;10
7992;7992;93;66;131;8
7993;7993;93;69;46;6
7994;7994;93;69;91;5
7995;7995;93;69;196;8
7996;7996;93;72;11;2
7997;7997;93;72;56;6
7998;7998;93;72;161;8
7999;7999;93;75;21;6
8000;8000;93;75;76;5
8001;8001;93;75;226;5
8002;8002;93;78;41;8
8003;8003;93;78;191;6
8004;8004;93;81;6;8
8005;8005;93;81;156;6
8006;8006;93;81;211;10
8007;8007;93;84;71;5
8008;8008;93;84;176;2
8009;8009;93;84;221;8
8010;8010;93;87;36;6
8011;8011;93;87;141;9
8012;8012;93;87;186;6
8013;8013;93;90;1;6
8014;8014;93;90;151;6
8015;8015;93;90;206;5
8016;8016;93;93;66;10
8017;8017;93;93;171;5
